id,customer_account_id,side,instrument,quantity,price,amount,created_at
tr_a5dcc1da7de840ee8ac681c00a755d5e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5217,5)","(958360,4,EUR)","(500,2,EUR)",2025-02-13T14:30:06.044Z
tr_aad062dcd26544db80f56b16b9fb2c5c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:31:05.420Z
tr_18097d74a2b44a5a8babcd03ed2a29f2,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:31:00.430Z
tr_e7fe1dfdeb2940f19ca85d2512c9d946,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:30:55.456Z
tr_f203a6664fc94f7bbec61e892ca99667,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:30:50.166Z
tr_9d2d95e1f21e484386661cc506d16932,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:30:44.973Z
tr_7aeef98b6b564b5b95aedf4619b02787,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:30:39.021Z
tr_7bcde4fe5f984c758db78d837c6fd8e4,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:30:33.441Z
tr_4c6b49dd147944959993457e82c1e405,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948420,4,EUR)","(569,2,EUR)",2025-02-12T14:30:28.028Z
tr_53f4693ad2a745508a0bef4b43c96686,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:08.667Z
tr_8a439677415b483889c2654e50f5dfdb,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:08.496Z
tr_27bcc9a899ac412b9e90d4516a9c3ccc,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:08.480Z
tr_83d02d4f4dda46caa7ad900537b0c674,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:07.977Z
tr_808da9af6f5e4065b784207204d170b0,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:07.565Z
tr_ea168d3a176c4c6a9e7c4a795c1183d6,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:07.464Z
tr_707a60f7f64b45eb95b2f4fbb5d596e2,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:07.241Z
tr_305d7b1bb6fc40e698cc230f7ada7d19,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5265,5)","(949580,4,EUR)","(500,2,EUR)",2025-02-12T14:30:07.116Z
tr_aeb1961073ab4be8a6b2cbb50a7f7a86,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:32.588Z
tr_f068ab02735449b88aee2f0e83269dce,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:32.158Z
tr_f97dc06e0f724b9286617ab2fe1cecac,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:32.154Z
tr_f0e24cb380524989bcbeadaadf4f5dcf,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:31.290Z
tr_5f3565bcd41d416f866618e92a222ad0,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:30.183Z
tr_0d01f75cc8c74123b0d1d4dae2eba378,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:29.917Z
tr_e85aa698090948e68274f9d94b291d6c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:29.807Z
tr_433ca4f482c64ba08b5f3165e552d98f,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:29.572Z
tr_c76f90518c0a45e3afb3f533818ff4da,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:29.509Z
tr_8c38d067c302471c81281c0275a90852,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:28.871Z
tr_fac6031060574a12b253d07006db2b36,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:28.862Z
tr_80772a64dc954b5b8ad4134d2c9747e0,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:28.619Z
tr_f976611c5af54edf90adb38ad1f4b4b8,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:27.927Z
tr_1957a41910b9498781bb4174cdde24a2,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(4000,5)","(952720,4,EUR)","(381,2,EUR)",2025-02-11T14:31:27.727Z
tr_bbee38cdad0d4a4c80d5a20f67fe762a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:27.577Z
tr_7557e0c305b1411a983bc6275871703e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:27.560Z
tr_94891a4a5011417b86b273f3f34f6d5b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:27.397Z
tr_ab6acb7152fb4a61a0084d171dea6543,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:21.919Z
tr_725f56d9c5764c5ea754f3d80266f55a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:15.497Z
tr_c99b0a93b35c425bb5f9351eda2a7917,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(2000,5)","(952720,4,EUR)","(190,2,EUR)",2025-02-11T14:31:10.331Z
tr_09104818700742849de382091b53a75a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:31:04.275Z
tr_31bf59c7f2be453bb0db9deea36ae554,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:30:58.764Z
tr_7bc7ed25cb46451290d68c7547b53da0,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(952720,4,EUR)","(571,2,EUR)",2025-02-11T14:30:53.047Z
tr_b45819e1cf3c4e509e2a7b50a6c3227d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:22.538Z
tr_016b4f679c8d4c92a200ceb7f1fed7de,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:20.207Z
tr_c93fd512fbeb4c2a8396354569fefa61,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:18.994Z
tr_049b0fc279ce4ec5aa8b422c46802393,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:18.192Z
tr_b6dd963902b848d7808719209fb4ab5e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:14.561Z
tr_21f968e871f04333aa637190c76c5130,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:14.342Z
tr_032156771b7241918656179063616f51,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:13.766Z
tr_de8735f71f93426ea7abb28e771ad586,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:13.384Z
tr_83ceba576de34eb58cf0efa76e66234a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:10.915Z
tr_76709908c38a4defb3886839bc15a37f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:10.018Z
tr_349d21f209f64e079b56653f677bae5b,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:09.841Z
tr_2672b86e44774235a212db3fa2fb4e14,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:08.607Z
tr_d674864e540f416ea45431b79d44e25d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:08.586Z
tr_8d3c948c03b847e18d85397a398f7692,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:08.441Z
tr_4b56b72738e147408baacad279012633,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:08.343Z
tr_29081b93ef394b78834469250f66e75e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:07.089Z
tr_1d1951336d11480eba360394048f322f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:06.175Z
tr_cc2a44d2e37643708a401e70ed51b1c3,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:06.027Z
tr_97564f69bf404bda95d0fd9fb69448a3,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:06.025Z
tr_5f394fe9178945189f29d448d20e0722,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:05.587Z
tr_7238accd0f9145afbb7a31a948f47222,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:05.371Z
tr_3ded35d6e31d4832815127ab32897c2b,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5244,5)","(953460,4,EUR)","(500,2,EUR)",2025-02-11T14:30:05.232Z
tr_5e760e15ef5c431da3bbd272d7de30b7,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:03.468Z
tr_79e921ada10040afa2ab1061f55026e5,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:02.595Z
tr_c2a01ac9f90e49feb6ea6a4c88a935e1,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:02.211Z
tr_2dcc12cdac3045a08bd49d25c4414fa3,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:01.167Z
tr_1c468ecd2aab4018b03427953468c422,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:00.730Z
tr_099b40065acc4a5f9999727cf60fd025,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:00.488Z
tr_6d080ebd662e40c0890091f72dec5393,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:00.451Z
tr_e44102531acc4c7e8ba4d547d97de26e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:31:00.447Z
tr_ffc49778c3274eb4b46fffb3df1aa41c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:59.644Z
tr_71b595509aaa465b8a4d1137b2bfda38,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(4000,5)","(954180,4,EUR)","(382,2,EUR)",2025-02-10T14:30:59.008Z
tr_9e91e79efee345868d275295c7893122,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:58.825Z
tr_1e4f50b3d14b48a5b69f8e2ada5f0a66,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:58.530Z
tr_06fa1ca03c76441b9a55fa7cecbcab27,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:58.427Z
tr_3073b55283814ab6807167c2a1d44547,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:57.864Z
tr_8058ba37f8a84fe19112292759fad1c1,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:57.655Z
tr_9c28542fda99408e9cebd2d3ce8cac10,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:57.619Z
tr_9172bc1b397149f3a164be802e00e66b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:57.530Z
tr_d28039f6a9154812af0922be92d8a684,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(954180,4,EUR)","(572,2,EUR)",2025-02-10T14:30:51.661Z
tr_f3d36b3c4cc14aebbcab7b88102eed7b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(2000,5)","(954180,4,EUR)","(190,2,EUR)",2025-02-10T14:30:45.755Z
tr_0f4f0a0c314242e291ad6355197ed00e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:14.361Z
tr_f4771a2f37834cb69eb98097e5b68511,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:12.291Z
tr_cacaee4311a243108cfa64e68b4a6c75,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:12.119Z
tr_49ea7fc441cc4b9facd3f6b5c19ca125,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:11.883Z
tr_24b341936fa84292b29910447b01733e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:11.697Z
tr_b5506ad894c24c04aa38dc430d80acc0,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:11.521Z
tr_a2288742bc6f41d79fb166890c2bc416,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:10.799Z
tr_4730ed54481943f78f7d6d6ee103d75c,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:10.790Z
tr_9a92deba6fc8475695b4fb7f0829c207,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:09.887Z
tr_e07dba8492f54a039afcb24e9d81e856,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:09.710Z
tr_5b12a5fed5f34446be2a1417b72ba320,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:09.253Z
tr_48e03502a3834846935842a417705d0a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:09.172Z
tr_9a717b1c4b8d46b8bdb213456b8f42a1,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:08.243Z
tr_4efef61da88b4a119c9795246fa084bb,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:08.117Z
tr_27252cc6677c487887a940d4e637e89f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:07.766Z
tr_49a4fd0ac1914afb8651cf43232b4320,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:07.489Z
tr_191233ab10614fd69ef1344fe6c3997a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:07.352Z
tr_3dc886626e984b85a5d06de3ac8c7352,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:07.246Z
tr_2859d097eea743e8a04c8b29c88fc2f6,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:07.082Z
tr_0bf7f348bfc24017bfe481b7f98d185d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5234,5)","(955360,4,EUR)","(500,2,EUR)",2025-02-10T14:30:07.006Z
tr_505e6f03aa6649f8b158dc98c5882e11,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:31:06.160Z
tr_98eb8c39eea54c20a43f94b61471c651,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:31:01.176Z
tr_4770b2a05b3b4185aed311155bcd7fb4,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:30:55.190Z
tr_96420bdb430d40e9ba0ca73eaec15f2f,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:30:49.198Z
tr_eea8bd8a06074613a03e291059ff97d4,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:30:43.803Z
tr_d9d04d58a21444029c8c0eb0af1e210e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:30:38.681Z
tr_c382974b12a842c19788ab07194c4d23,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:30:33.372Z
tr_fafdcfdd79b74322aabc387fe21df83d,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(957180,4,EUR)","(574,2,EUR)",2025-02-07T14:30:27.410Z
tr_4061065fe4854d2e8cf327a53b06f9f1,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5215,5)","(958700,4,EUR)","(500,2,EUR)",2025-02-07T14:30:07.344Z
tr_15f49cdfab544c4384c9cf4947c12d39,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5215,5)","(958700,4,EUR)","(500,2,EUR)",2025-02-07T14:30:07.329Z
tr_d3412f3bbb6547d586dc9057fb243658,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5215,5)","(958700,4,EUR)","(500,2,EUR)",2025-02-07T14:30:07.152Z
tr_dabcb443bf1940289eb95cd3075ca890,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5215,5)","(958700,4,EUR)","(500,2,EUR)",2025-02-07T14:30:07.089Z
tr_23b88fa9696242e99b943c6907ce7cdf,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5215,5)","(958700,4,EUR)","(500,2,EUR)",2025-02-07T14:30:06.927Z
tr_022dd5f6de5147d68095c2c5e08e30b7,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5215,5)","(958700,4,EUR)","(500,2,EUR)",2025-02-07T14:30:06.798Z
tr_3dc8c29528524fa9a24c26d5bdb27d4b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:55.516Z
tr_41093b168f914206bad03bbf9d564f24,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:49.664Z
tr_feed04b49d6d435eb27e1ab4f4483a8e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:43.575Z
tr_040da5bf2ac14167aa544ba13374615a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:37.757Z
tr_0eeb7ef74335418faa4ee388303bbfad,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:30.302Z
tr_d8cbe81ce5994d0eb46565939cf8d610,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:22.781Z
tr_da745eddc1664e32aea0c52c1b6aefc9,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:16.380Z
tr_ae41afb63a944b36bf061d4032d5677b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:10.377Z
tr_9bfee133c9574d4c82134fd287cc5602,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:11:04.569Z
tr_2a34854fe9ed45a881b6696eb3fdfa14,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:10:58.503Z
tr_dfc1dbaa9fc543a5abc2f29943acc3dd,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(948080,4,EUR)","(568,2,EUR)",2025-02-07T09:10:52.373Z
tr_69711cefd4164749874ddc87ddad2b10,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(956080,4,EUR)","(573,2,EUR)",2025-02-06T14:31:04.763Z
tr_8aff54dcab0a45678f5dc6151b3b09c5,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(956080,4,EUR)","(573,2,EUR)",2025-02-06T14:30:59.412Z
